latitude;longitude;local;fonte;descricao;categoria
41.147694;-8.6142109;HD Bar;poi_portodigital;"During the pandemic, the Bar To Be Wild will operate at 12pm-3pm / 7pm-10pm 



Relaxed atmosphere, good music, excellent service, good location, American style bar.";
41.1634763;-8.6066114;Porto for Weddings;poi_portodigital;Porto for Weddings is a company that provides services of wedding planning based in Porto, Portugal. Marrying in Porto is an unforgettable experience - with the choice of a Church Wedding or a civil marriage ceremony.   The Douro river gives a special beauty to the city and there are many excellent restaurants, both in the city and in the surrounding countryside, that offer delicious food based on traditional local produce, and of course good wines.  After all, this is the city that gave its name to one of the world´s most famous drinks – Port wine.;
41.15210116;-8.60498558;London Style;poi_portodigital;In this tailoring shop founded in 1918, the know-how passed down over several generations, preserving the rigor of personalised service and customisation as its identity aspects. All pieces are made in its facilities, with the detail that has been marking this historic house.;
41.1460904;-8.607876;Costa Braga & Filhos Lda;poi_portodigital;This firm has a history of over 150 years. It was in the mid-nineteenth century, in 1866, that began its activity, having later moved to the current address. Dedicated to the manufacture of hats and other uniform accessories for security and public order institutions. It has gained a high industrial prestige and public recognition by personalities and institutions.;
41.14489267;-8.60762549;Gazela Cachorrinhos da Batalha;poi_portodigital;This restaurant opened in 1962 and is featured in various gastronomic guides. Its main attraction is the famous hot dog, which take domestic and foreign customers to queue at the door to taste this delicacy. This beer hall has always been renowned but reached an even bigger visibility when it was featured in one of Chef Anthony Bourdain s tv shows.;
41.1435976;-8.6077433;O Cafézeiro;poi_portodigital;It is a traditional wholesale and bulk grocery shop. Opened in 1945, this house is renowned for its teas, coffees, fine grocery and intoxicating aromas. Entering this space is a true time travel because it has preserved its traditional trade and genuine identity.;
41.14401725;-8.60972449;Casa Soleiro;poi_portodigital;It was founded in 1947. Throughout its history it has been a shop where are sold quality products to repair shoes and leather goods. This business supplies many shoe repairers in the city and works with shoe factories.;
41.15043071;-8.60811325;Moura & Fortes;poi_portodigital;The management of this shop founded in 1928 is already in its third generation. It is a local business with a sewing machine repair and fine-tuning workshop. It has become a distributor of major brands of sewing and embroidery machines. In 2016, it underwent remodelling works, taking care to preserve much of the identity of the initial project.;
41.14491427;-8.61451196;Vidraria Fonseca;poi_portodigital;Founded in 1908, this establishment has specialised in the trade, handling and specialised services of all types of glass, mirrors, frames, acrylics, ironmongery and emergency services. With over 100 years of experience, it provides varied services to the commercial, industrial and residential markets, for architectural and decoration purposes.;
41.1494834;-8.6002797;Alcino Silversmith Since 1902 – Workshop Store ;poi_portodigital;Founded in 1902 as a goldsmith s workshop, it moved in 1966 to Rua Santos Pousada - current location. Over the years, it has held several exhibitions always with the concern to preserve the art and history of goldsmiths, constantly adapting to modernity.;
41.1455225;-8.6147375;Fábrica das Velas;poi_portodigital;"It is a factory / shop for the making of handmade candles and candles made with the help of machines. Its records show that it has been 124 years in business.

The passing on the know-how has always been done in this establishment, so the artisanal method of candle making has been ensured. The shop has a unique and identity-filled atmosphere thanks to the hanging candles that line the ceiling, a feature that has been attracting many tourists.";
41.1442915;-8.613131;Ourivesaria Neves & Filha;poi_portodigital;It is a jewellery shop with more than a century and a half of history. This traditional and family business has its main identity feature in the representative pieces of Portuguese jewellery and in the filigree pieces, which it has been selling for decades. This house’s age proves that it is a historical and cultural reference of the city.;
41.1500126;-8.614071;Manna Porto;poi_portodigital;Food & Yoga;
41.1448411;-8.6119676;Ourivesaria Pedro A. Baptista;poi_portodigital;This jewellery shop was inaugurated in 1857, becoming a luxurious and welcoming space, which gives a lot of refinement and good taste to the pieces. This house participates in large Portuguese fairs and holds jewellery pieces of important heritage, lending them to several art exhibitions.;
41.1432996;-8.6132774;A Sementeira;poi_portodigital;Founded over 80 years ago, it is a leading house and is under the management of the third generation of the founding family. Specialising in selling vegetables seeds, tree fruits, seeds, gardening equipment and tools is much sought after by the vast experience in this business.;
41.16300581;-8.64836209;José Rosas;poi_portodigital;"Founded in 1851, this establishment is one of Porto s oldest jewellery shop. Still in the nineteenth century, there is its modernization with the entry of partner José Rosas, who institutes personalised customer service by the first woman jeweller. Its history includes the restoration of the Portuguese Crown Jewels and the application of filigree in crystal and ceramic pieces. With over 150 years of accumulated experience, the shop is already in its fifth generation.


Visits on Saturdays by booking.";
41.1491835;-8.6164496;Botónia;poi_portodigital;The first business records of this house specialising in the trade of buttons and haberdashery date from 1936. However, some people associate it with the birth date of filmmaker Manoel de Oliveira in 1908. This shop is filled with hundreds of boxes with numerous buttons. Due to the diversity and richness of its offer, it is here that many fashion designers come to buy their supplies.;
41.14756043;-8.61494777;Padaria Ribeiro;poi_portodigital;The history of this bakery began to be written in 1878. Its founders imprinted the establishment with the tradition and quality of its products - identity characteristics that their successors have been able to preserve and keep alive to this day. There is no one from Porto who has never heard of this house and its famous products.;
41.1473942;-8.6155564;Armazéns Cunhas;poi_portodigital;There is uncertainty about the start of activity of this Armazéns  department store , but it is likely that it began its activity between the late 19th and early 20th centuries. The store is easily recognized for the proud peacock s ostentation on the building s Art-Deco façade - a staple of this historic commercial establishment.;
